id,name,ra_deg,dec_deg,mag
49856,,152.71650928,-25.4377545,7.86
50002,,153.11911828,-76.07746582,7.86
50422,,154.43249687,-12.07876025,7.86
51234,,156.97107572,-56.2067098,7.86
51541,,157.90775833,-40.81097431,7.86
51574,,158.00568793,29.73265682,7.86
52156,,159.8315652,-37.44050655,7.86
52567,,161.21133537,-35.34404321,7.86
52939,,162.39778138,-29.99437698,7.86
53618,,164.54626288,-35.66559377,7.86
53659,,164.67154709,21.50891359,7.86
53684,,164.76777409,-34.87610772,7.86
54073,,165.97072045,38.96097603,7.86
54113,,166.08797479,14.72479206,7.86
54139,,166.1371128,-30.84240751,7.86
54249,,166.46890923,-72.67239251,7.86
54350,,166.79138102,-10.05815204,7.86
55188,,169.49239629,-64.04259598,7.86
55464,,170.37941166,-12.69870623,7.86
55761,,171.38263921,42.63258397,7.86
55784,,171.44822745,40.9374882,7.86
56740,,174.50631534,-54.70305523,7.86
57250,,176.0844339,38.52767659,7.86
57470,,176.71119052,15.00192228,7.86
57533,,176.87391697,-33.89936863,7.86
57561,,176.97863093,32.4909757,7.86
57704,,177.51493878,-57.04701972,7.86
57820,,177.84384947,57.64077649,7.86
58146,,178.8704337,-62.19640971,7.86
58578,,180.20084798,-49.56851389,7.86
58638,,180.36540015,6.50604152,7.86
58791,,180.88246068,-2.44693966,7.86
58861,,181.0713267,-21.0391365,7.86
59170,,182.01085485,6.03636765,7.86
59506,,183.05931411,-4.4019407,7.86
59641,,183.47012452,-0.63911611,7.86
59662,,183.52895584,-36.55646027,7.86
60084,,184.81928413,-47.8299929,7.86
60101,,184.88118066,40.93950056,7.86
60358,,185.64339889,26.62159078,7.86
60408,,185.79119566,-52.42049035,7.86
60627,,186.37696761,-69.476679,7.86
60976,,187.48154696,24.33859783,7.86
61928,,190.37120418,-56.30460889,7.86
62820,,193.09501144,-49.59880058,7.86
62829,,193.12797818,-52.66733662,7.86
62835,,193.14188247,1.94363727,7.86
63562,,195.38915312,-32.55918637,7.86
63818,,196.19579953,-8.57100078,7.86
64243,,197.50186334,16.14795564,7.86
64917,,199.59312967,3.7523992,7.86
65363,,200.93644026,19.09124166,7.86
65486,,201.32852168,64.84559045,7.86
65879,,202.56198151,-1.89503537,7.86
66000,,202.96750557,-6.01467498,7.86
66909,,205.68315668,33.84484783,7.86
67865,,208.5055265,13.83470373,7.86
69082,,212.10367693,-12.56544469,7.86
69472,,213.34286312,-39.97857928,7.86
69610,,213.69934703,-68.73170772,7.86
69734,,214.1014402,-41.2332154,7.86
69733,,214.10145328,37.12998987,7.86
70273,,215.6726731,-26.78670061,7.86
70484,,216.25891434,-30.79960525,7.86
70535,,216.44172062,-21.43120815,7.86
70648,,216.75159972,-57.28836732,7.86
71036,,217.92262848,-43.08814858,7.86
71723,,220.0700834,48.70888859,7.86
71963,,220.77165274,-65.22898573,7.86
72358,,221.93688711,71.60125652,7.86
72397,,222.03725505,-58.57169777,7.86
72618,,222.71582687,-4.13358775,7.86
73981,,226.78433465,-27.47730955,7.86
74284,,227.7192056,30.67215725,7.86
74630,,228.73395719,-66.15720757,7.86
75641,,231.81225527,50.6195538,7.86
76458,,234.22607599,-15.51398497,7.86
77640,,237.7693234,22.3177142,7.86
77976,,238.85762728,-43.97381825,7.86
78327,,239.90485108,53.15287352,7.86
78693,,240.96047892,8.22979509,7.86
78716,,241.0407138,-37.30735914,7.86
78822,,241.3630505,-6.29048354,7.86
79647,,243.79964841,47.04004906,7.86
80335,,246.0040782,29.61599592,7.86
81054,,248.3179452,-51.33692688,7.86
81934,,251.05839078,65.23744801,7.86
82255,,252.10571168,55.38992496,7.86
82390,,252.52666519,16.49563572,7.86
83835,,257.00358941,44.16941779,7.86
84172,,258.09774188,-22.92521908,7.86
84330,,258.60485255,77.3509126,7.86
84349,,258.67571149,-63.86540219,7.86
85678,,262.63149908,68.74822634,7.86
85833,,263.08067228,-42.18165224,7.86
86059,,263.81959061,-12.34777524,7.86
86315,,264.54372051,34.97533439,7.86
86799,,266.0525444,-41.66124932,7.86
87048,,266.7916045,4.42938809,7.86
88265,,270.37226543,40.32371312,7.86
88284,,270.42155658,40.17827862,7.86
88842,,272.03385995,25.17511613,7.86
89323,,273.39325016,13.64279422,7.86
89350,,273.48062091,16.41633845,7.86
89425,,273.75909761,-20.87118065,7.86
89543,,274.06375745,28.17526629,7.86
89702,,274.61059861,2.96116217,7.86
89754,,274.74641185,39.26706494,7.86
89895,,275.14337334,31.06683363,7.86
90010,,275.49808086,42.28925188,7.86
90117,,275.84771346,38.30237971,7.86
91257,,279.22065318,54.81371902,7.86
91460,,279.80728175,-28.18064533,7.86
91488,,279.87629339,-32.99474161,7.86
91539,,280.02137561,24.70340136,7.86
91619,,280.27583815,-82.89787983,7.86
91730,,280.58623661,34.55730517,7.86
92954,,284.07348943,23.0703661,7.86
93090,,284.44968013,-56.12670137,7.86
93329,,285.14260154,39.84494351,7.86
93573,,285.87267742,73.37907395,7.86
94169,,287.54108144,2.35740345,7.86
94998,,289.95923953,43.55626285,7.86
95301,,290.82417914,9.51159495,7.86
95409,,291.12763344,37.18779744,7.86
95740,,292.10242998,8.35813467,7.86
96194,,293.40001158,36.04611053,7.86
96201,,293.42998809,39.72797683,7.86
96373,,293.90744499,22.50191224,7.86
96574,,294.48920331,26.01666058,7.86
96648,,294.74149697,32.5620916,7.86
96788,,295.10665096,26.31592876,7.86
97399,,296.94372078,63.86030722,7.86
97595,,297.55487436,48.3915811,7.86
97898,,298.42522712,14.32716048,7.86
98387,,299.8522116,-8.08939137,7.86
98826,,301.03854681,11.79451937,7.86
98996,,301.47920077,18.24452464,7.86
99095,,301.76537679,-17.19505928,7.86
99833,,303.84128524,18.46599827,7.86
99992,,304.28732245,21.56688224,7.86
100000,,304.31547143,-19.96078578,7.86
100149,,304.72807893,55.54545053,7.86
100360,,305.30838829,43.58922746,7.86
100519,,305.74446985,20.3289272,7.86
100638,,306.09413707,19.57499971,7.86
101115,,307.44218997,-58.77202114,7.86
101422,,308.30518225,-58.1122786,7.86
101551,,308.69574672,-33.92199169,7.86
101659,,309.10035185,62.01443826,7.86
101681,,309.15401245,62.43194799,7.86
102106,,310.38667683,15.38586967,7.86
102122,,310.42658079,43.44324929,7.86
102255,,310.7971407,51.14425071,7.86
102407,,311.286403,6.02442687,7.86
102413,,311.30109771,-1.04292624,7.86
102701,,312.13875191,21.62667175,7.86
102736,,312.26394023,22.39119939,7.86
103190,,313.59343632,69.94749386,7.86
103203,,313.64437244,11.44235043,7.86
103276,,313.84401997,62.42104329,7.86
103979,,316.0147737,14.37343058,7.86
104195,,316.65379514,-41.38452627,7.86
104961,,318.90458367,33.88528459,7.86
105630,,320.91717191,55.29412113,7.86
105839,,321.55927356,-21.8301368,7.86
105976,,321.94655961,-59.36345529,7.86
106162,,322.56143027,2.45539391,7.86
106295,,322.92929567,6.75042506,7.86
106446,,323.3987674,27.60269605,7.86
106895,,324.75382161,9.88830195,7.86
107606,,326.92474044,-66.80546743,7.86
107623,,326.99127574,51.62690148,7.86
107650,,327.06671476,54.38730943,7.86
108607,,330.01945364,55.01977493,7.86
108971,,331.14532047,-56.29963967,7.86
109172,,331.72245072,-29.61426105,7.86
109748,,333.45989716,0.87651558,7.86
109855,,333.74759755,-52.1965567,7.86
109983,,334.14017417,34.52154395,7.86
110424,,335.4999446,-19.43526875,7.86
110826,,336.79048026,8.92419274,7.86
110968,,337.24301536,50.96314236,7.86
111205,,337.9358052,10.7631891,7.86
111374,,338.44791448,1.85988666,7.86
111474,,338.77560903,-1.5247152,7.86
111723,,339.46798601,14.98685323,7.86
111804,,339.69065285,-53.73142948,7.86
111878,,339.92786467,31.14573846,7.86
111961,,340.18264689,43.49326762,7.86
112080,,340.52871454,-68.39904841,7.86
112377,,341.40880764,41.88291346,7.86
112507,,341.84291503,-6.7303267,7.86
112839,,342.77712779,-56.47895432,7.86
113517,,344.85610822,72.71228935,7.86
113658,,345.28280967,-9.55369721,7.86
114828,,348.90201317,79.23287008,7.86
114853,,348.96508985,56.6761556,7.86
115829,,351.99197746,23.58665908,7.86
115838,,352.01855072,8.63146299,7.86
116319,,353.52817639,-14.229354,7.86
117259,,356.64391794,55.15229167,7.86
117614,,357.79100384,-2.52036489,7.86
117647,,357.88927313,47.48778915,7.86
117668,,357.95288364,-33.4526474,7.86
117772,,358.25970691,59.42161132,7.86
117919,,358.77023468,-37.36479582,7.86
89,,0.27715178,53.16694253,7.87
1245,,3.88528629,13.4194187,7.87
1623,,5.07095779,-77.22264886,7.87
1956,,6.18645629,20.07083674,7.87
2083,,6.57641422,6.09441096,7.87
2957,,9.38882702,-53.72103188,7.87
3792,,12.18295418,-17.54708857,7.87
4190,,13.37870687,18.39385948,7.87
4775,,15.34070004,11.9127012,7.87
4785,,15.35748,18.53724321,7.87
5988,,19.25327093,-42.53267883,7.87
6161,,19.75570086,-77.03082906,7.87
6265,,20.08784234,18.12240736,7.87
7341,,23.64559964,0.23269304,7.87
7835,,25.20272163,-14.89206286,7.87
8169,,26.26043725,43.70637137,7.87
8258,,26.58140619,40.98334432,7.87
8332,,26.86314397,43.08042942,7.87
8812,,28.3106847,26.04484307,7.87
9075,,29.20930516,-43.17812544,7.87
9244,,29.71319858,55.58174814,7.87
9467,,30.45870038,84.74078902,7.87
9497,,30.54687481,-24.03995094,7.87
10522,,33.89872818,-23.36885399,7.87
10541,,33.94139662,55.99632411,7.87
10782,,34.70314823,-26.44023454,7.87
11038,,35.52918564,-36.10662347,7.87
11177,,35.97502077,-65.33591859,7.87
11669,,37.63435416,-1.67144924,7.87
11866,,38.27641098,-72.44401331,7.87
12036,,38.79552679,-28.69761836,7.87
12335,,39.71519797,39.15021014,7.87
12494,,40.18179253,-58.13698934,7.87
12669,,40.69613034,32.86949404,7.87
13010,,41.80256698,26.73844542,7.87
13673,,44.02348624,-79.59206503,7.87
13859,,44.61150864,81.0598775,7.87
14507,,46.83336749,-51.45961512,7.87
15037,,48.45866648,51.78484906,7.87
15804,,50.90390686,32.99468381,7.87
15895,,51.18709156,40.76087662,7.87
16378,,52.75319974,27.72435763,7.87
17752,,57.00851101,7.12964397,7.87
18309,,58.71286751,52.42022712,7.87
18355,,58.86159557,-37.97880536,7.87
19141,,61.54412325,-59.87596056,7.87
19229,,61.82824753,13.53832837,7.87
19899,,64.02733227,0.59778013,7.87
20125,,64.72881456,1.77350646,7.87
20175,,64.87564107,19.94782961,7.87
20242,,65.0607281,-3.7506271,7.87
20595,,66.16847558,12.90403604,7.87
21087,,67.79103082,-78.63294946,7.87
22242,,71.81401019,-62.8290125,7.87
22574,,72.86820937,-0.54662496,7.87
22669,,73.14525919,-10.48865815,7.87
22695,,73.19443379,51.54292094,7.87
23035,,74.30470325,10.80987999,7.87
23648,,76.24081955,60.17947852,7.87
23716,,76.47992642,-13.9138749,7.87
23976,,77.29913142,18.95863665,7.87
24057,,77.5377239,-31.34911613,7.87
24127,,77.7388225,-1.76392085,7.87
24198,,77.92560792,46.94228664,7.87
24215,,77.99642261,-47.27408415,7.87
24725,,79.5431747,-61.95079118,7.87
25484,,81.75548588,27.61026362,7.87
26225,,83.82179339,25.82898506,7.87
28207,,89.39987517,-41.10484985,7.87
28421,,90.03265246,-0.50178814,7.87
28877,,91.45139797,-16.95938407,7.87
29418,,92.96669284,-50.79271985,7.87
29760,,94.00709389,33.19898665,7.87
30009,,94.74358246,4.19131359,7.87
30460,,96.04876836,15.85086717,7.87
30499,,96.17653788,35.14512774,7.87
31439,,98.80828024,47.94886724,7.87
31472,,98.8888813,-16.00777091,7.87
32142,,100.68201742,11.77147678,7.87
32196,,100.81358365,6.11700947,7.87
32891,,102.79889166,44.05965811,7.87
32946,,102.94056375,17.67377643,7.87
33267,,103.80687333,5.43401702,7.87
34385,,106.9457493,-3.37102249,7.87
34654,,107.65823235,-45.5812627,7.87
34734,,107.87453841,58.01532517,7.87
35010,,108.64124559,5.27076709,7.87
35148,,108.98109042,-27.44831698,7.87
35303,,109.38729091,-18.79459798,7.87
35492,,109.87437065,-70.20833708,7.87
36839,,113.62731317,44.9255308,7.87
36969,,113.99082392,-3.36830303,7.87
37442,,115.30288162,21.44699484,7.87
37595,,115.71042326,61.15740605,7.87
37601,,115.72596995,45.81801483,7.87
37667,,115.9296412,-22.16801012,7.87
37797,,116.25248499,15.89503513,7.87
37886,,116.47098795,26.72557937,7.87
37961,,116.72025083,81.68247319,7.87
38029,,116.89749775,-30.54863688,7.87
38061,,117.01034202,83.06898773,7.87
38400,,118.00406884,-41.78681972,7.87
38708,,118.87788715,8.72158968,7.87
38764,,119.03757332,-9.86324041,7.87
39058,,119.85620536,9.93578583,7.87
39290,,120.51031421,-42.77017256,7.87
40507,,124.05352717,40.333376,7.87
40654,,124.48087187,38.80084826,7.87
40716,,124.67387476,33.33584954,7.87
40982,,125.45180013,14.3192482,7.87
41357,,126.56618689,-42.13749231,7.87
41448,,126.81535132,-3.52549467,7.87
41932,,128.22668036,-38.1751273,7.87
42127,,128.81240622,-31.28563339,7.87
42190,,129.04257627,-36.26362295,7.87
42648,,130.37180671,2.60870156,7.87
43031,,131.52107346,-37.01494273,7.87
43079,,131.62293349,17.49593939,7.87
43262,,132.18714405,12.59601389,7.87
44345,,135.47329131,59.41628059,7.87
44453,,135.84633687,-57.76645945,7.87
44723,,136.69072784,15.21639548,7.87
45834,,140.17594212,-29.21980676,7.87
47252,,144.4773105,-0.31967195,7.87
47288,,144.55577372,23.54702316,7.87
47494,,145.23212049,43.9924829,7.87
47612,,145.6217855,-35.57797427,7.87
47697,,145.87669365,-13.69563852,7.87
48588,,148.63718651,-2.61755631,7.87
48847,,149.45270195,-1.94710444,7.87
49437,,151.39872976,51.39111908,7.87
49690,,152.1555447,-31.10272788,7.87
49909,,152.8491635,-50.49033797,7.87
50494,,154.66135261,-49.91259024,7.87
50788,,155.54909092,-65.69029343,7.87
50907,,155.93128738,2.61995172,7.87
51725,,158.53040438,12.37444471,7.87
52084,,159.64131492,-17.88717791,7.87
52207,,159.99486662,18.06263439,7.87
52855,,162.1216527,-44.37857087,7.87
52970,,162.50161878,-64.54137693,7.87
53279,,163.44945147,-32.32675955,7.87
53928,,165.52402929,-15.69248749,7.87
54578,,167.5327197,-27.53188464,7.87
55096,,169.20729821,-50.92624897,7.87
55279,,169.81720807,-37.72461799,7.87
56015,,172.19615522,1.20382487,7.87
56056,,172.33288933,-0.34274261,7.87
56179,,172.7348873,-20.19995677,7.87
56249,,172.95292786,-60.69344807,7.87
56393,,173.4141962,-57.64510596,7.87
56599,,174.06104162,66.34512479,7.87
56725,,174.45024166,-52.89098526,7.87
56851,,174.84265573,-39.38531742,7.87
57593,,177.10903613,-3.2388927,7.87
57666,,177.41138492,18.93545349,7.87
58881,,181.15444233,3.16177823,7.87
59653,,183.5074315,-59.39690362,7.87
60153,,185.02624051,-56.71754093,7.87
60457,,185.91503112,-20.08795354,7.87
60807,,186.94437236,-18.23523173,7.87
61365,,188.62424461,-58.33129448,7.87
62105,,190.91843411,-35.41398549,7.87
62524,,192.20039424,13.32384719,7.87
63283,,194.52629837,17.7683119,7.87
63376,,194.78847421,7.90075006,7.87
64081,,196.97862257,19.93294344,7.87
64331,,197.78283016,-71.81422197,7.87
64337,,197.81677006,-41.41969783,7.87
65870,,202.51723434,-44.71255072,7.87
65918,,202.70913764,-27.61128107,7.87
65984,,202.92530794,18.96635539,7.87
66512,,204.50633623,-14.59232971,7.87
66520,,204.52316425,66.60634165,7.87
66761,,205.25727597,-29.73082525,7.87
67183,,206.52445528,34.06003005,7.87
67279,,206.82998685,-2.44350064,7.87
67897,,208.5892612,73.3133076,7.87
67910,,208.63978626,-68.2373671,7.87
68023,,208.94579602,-18.24905218,7.87
68231,,209.51485536,-33.97740488,7.87
69200,,212.51389873,-36.99390804,7.87
69758,,214.15088964,-7.46677158,7.87
69845,,214.41346409,-40.86168067,7.87
69973,,214.77401791,-22.95351365,7.87
71068,,218.00745343,-48.8490152,7.87
71242,,218.54058338,-19.51917937,7.87
71778,,220.24687095,-2.84491028,7.87
72146,,221.35134201,13.84686352,7.87
73784,,226.21994168,70.76587778,7.87
73935,,226.63552679,-42.88562574,7.87
74032,,226.93805188,32.25920287,7.87
74202,,227.44788438,3.70841734,7.87
74984,,229.84342694,-36.69766327,7.87
75560,,231.5371336,18.17119738,7.87
75994,,232.79606965,-78.75279839,7.87
76314,,233.82903557,-12.50729613,7.87
76542,,234.49456081,-5.42186255,7.87
76995,,235.81598498,-51.11366108,7.87
78150,,239.36893642,-50.26958802,7.87
78349,,239.96579768,-7.02673777,7.87
78694,,240.96965402,-50.84002968,7.87
79116,,242.22813141,45.35327703,7.87
79795,,244.2679625,-67.63527639,7.87
80830,,247.60372557,-44.11563281,7.87
82410,,252.62354045,-51.54713701,7.87
82458,,252.77312374,-27.97990694,7.87
83447,,255.81994845,41.89749368,7.87
83495,,255.976972,16.02269429,7.87
83649,,256.45149443,-18.11612049,7.87
83682,,256.54670239,16.27050202,7.87
83799,,256.89211664,63.43941062,7.87
84265,,258.37734472,-70.58836081,7.87
84784,,259.95894375,-4.04900648,7.87
85180,,261.11152911,-60.4135102,7.87
85362,,261.64910612,-49.89249653,7.87
85432,,261.87224456,35.72039245,7.87
85753,,262.85044113,-54.69349178,7.87
85905,,263.32078319,0.10329016,7.87
86272,,264.42082767,42.83369096,7.87
87342,,267.70558256,-46.36365266,7.87
87809,,269.06330332,-25.67277559,7.87
88958,,272.37919771,0.39144878,7.87
89675,,274.50544376,-2.03327408,7.87
90040,,275.59638607,40.37537731,7.87
90072,,275.71717465,43.93232007,7.87
90160,,275.98328187,31.3567426,7.87
90387,,276.6473979,-61.66038022,7.87
91215,,279.11391403,-4.5746998,7.87
91285,,279.30080044,2.97627471,7.87
91666,,280.39582237,43.54970768,7.87
92229,,281.94342689,-47.78655965,7.87
92305,,282.19797955,43.19524931,7.87
92431,,282.55066406,78.96600687,7.87
92887,,283.8909962,-71.06739295,7.87
93300,,285.05772854,2.95030853,7.87
93511,,285.66405553,43.11746709,7.87
94875,,289.61294774,29.95682941,7.87
95367,,291.01832143,18.01845077,7.87
95533,,291.48535273,-9.01258287,7.87
95610,,291.69249642,-16.78347895,7.87
95621,,291.73836846,35.17898841,7.87
95695,,291.96507021,-29.49851719,7.87
95916,,292.59706344,70.95146284,7.87
97047,,295.84746701,-48.20430863,7.87
97246,,296.47556194,24.09639745,7.87
97363,,296.8439475,31.43117645,7.87
97996,,298.73371894,26.05522256,7.87
98582,,300.36788857,40.29890477,7.87
98612,,300.43940259,38.73526121,7.87
98726,,300.77398848,26.89201545,7.87
99197,,302.08031789,27.20525834,7.87
99278,,302.28793609,31.38951182,7.87
99813,,303.78376501,41.29873006,7.87
100230,,304.923515,47.90550709,7.87
100246,,304.96947493,-2.24750695,7.87
100346,,305.25449652,21.5175602,7.87
100407,,305.41573893,-4.80553871,7.87
100604,,306.01378985,-40.83357737,7.87
103041,,313.14257416,41.97960939,7.87
103240,,313.73348015,-15.28308697,7.87
103945,,315.91016229,45.36794541,7.87
104344,,317.0711306,43.74758718,7.87
104821,,318.54259731,12.98798669,7.87
105231,,319.73774026,13.56601564,7.87
105354,,320.09095175,-40.46543412,7.87
105375,,320.15549095,8.21169901,7.87
105536,,320.6185104,3.7532884,7.87
105826,,321.50502218,44.39454574,7.87
105878,,321.64960451,-44.84650441,7.87
106012,,322.08059547,-26.53767484,7.87
106444,,323.3971102,-9.6605606,7.87
107443,,326.43359851,-69.36369314,7.87
107780,,327.52064791,10.80701512,7.87
107851,,327.76415337,-7.90753537,7.87
108622,,330.0788094,-17.386277,7.87
108912,,330.9262392,-60.43746373,7.87
109275,,332.07165159,69.98231886,7.87
109357,,332.3255669,-11.36610323,7.87
109943,,334.00287584,-14.43595951,7.87
110512,,335.80928773,-25.84205653,7.87
112426,,341.58398476,50.20997093,7.87
112498,,341.81701782,-39.45626229,7.87
112573,,342.01004134,30.62581804,7.87
112701,,342.34393845,32.52956862,7.87
112708,,342.36827786,-34.98433421,7.87
112938,,343.10837279,-39.30049618,7.87
113160,,343.73043378,-65.3311466,7.87
113177,,343.76624768,49.47335157,7.87
113364,,344.39424429,37.37187356,7.87
113427,,344.5841186,11.28729927,7.87
113471,,344.69457916,-23.44924897,7.87
113689,,345.38999972,49.04208396,7.87
113959,,346.16687127,-32.81938227,7.87
114217,,346.95948684,-56.14326038,7.87
114992,,349.35213975,50.827036,7.87
115309,,350.31102423,-7.02308813,7.87
115615,,351.30954659,-36.18544977,7.87
